Name	Score	0.95 MoE	p-value	FDR
EYS	0.875338181658829			
SERHL2	0.820837975139906			
STARD3	0.8097274954240398			
RECQL5	0.8093963325495077			
AC068499.6	0.8083903623981711			
FRS3	0.8073860453294198			
HSD17B1	0.8011579844159722			
OTUD7A	0.7835954715115235			
C19orf71	0.7813487084949386			
RAB3A	0.7807697687205938			
RAB6C	0.7770549220279992			
RP4-659J6.2	0.7695176732681767			
GCFC1-AS1	0.7669433976059579			
JHDM1D	0.7662536679040972			
PABPC4	0.7655563396110845			
PI4KA	0.7536767990039013			
AC007036.5	0.749274310338623			
AKR7L	0.7447857197341353			
PPM1L	0.7431512511455981			
PLA2G6	0.7428119898455947			
1-Sep	0.7426566211549194			
CDK5R1	0.7396817894224488			
TMEM198	0.739672249664575			
ASTN2	0.7367275953982975			
C7orf41	0.7309488796013948			
SLC18A2	0.7296293143378019			
CACNB2	0.7295167286585073			
RP1-39G22.7	0.7253086975912146			
ADCK3	0.7246211837220465			
DDX51	0.7223672669694956			
WDR11	0.721209506558355			
CBFA2T2	0.7211190218532745			
AC022098.1	0.7208661650971615			
GPRASP1	0.7198133144514361			
RP11-111M22.2	0.7191281518714203			
ORMDL3	0.718346247605831			
MEX3A	0.7180096033127021			
MDM1	0.7156720692399905			
MARCKSL1	0.7124574396909031			
TMEM151B	0.7102476939547605			
RP11-797H7.1	0.7085196770593584			
RALGPS1	0.7079932079360975			
C12orf34	0.7072156625132847			
CREB3L4	0.7069889920450672			
CELSR3	0.7039948750210706			
ZFHX2	0.7010502922599351			
KLHDC5	0.6994568841048014			
ARVCF	0.6984657403997292			
KCNIP4	0.6977684649196312			
BTG2	0.6955074083906729			
AC017116.8	0.6939248286960853			
EXOC3L1	0.6935196361976499			
ACER2	0.6933768137318406			
MSI2	0.6930998276972397			
KIAA0182	0.6895251917836885			
RP11-108L7.4	0.6891925886001135			
MAML3	0.6874270992429802			
FAM117B	0.6861853807375211			
PNPLA7	0.6853305139005992			
NR4A1	0.6818704530069353			
ARHGAP32	0.6802272719102573			
LRP6	0.6796899434380312			
ZNF74	0.678910185476479			
RP11-974F13.6	0.6781274378992513			
HCN3	0.673681708988266			
RP11-358M11.2	0.6727250184986457			
GUSBP9	0.6651555906409982			
TNRC6C	0.6647556051568413			
UBN2	0.6630735712110314			
SUV420H2	0.6626233223996965			
PPFIA3	0.6623460351129852			
YPEL1	0.6622684673599308			
AP000640.8	0.6618946318627937			
CDH12P1	0.6618777717427791			
RP11-497H16.7	0.6618541016112027			
RNF208	0.6610244290525084			
SEMA4G	0.660714446324119			
CBX8	0.6598976470860426			
RP11-56G10.2	0.6589822909623295			
RP11-488C13.6	0.6586230336877289			
SERPINE3	0.6584649193673356			
KIAA1984	0.6583602722405919			
MST1	0.6562989071417785			
CAB39L	0.6550151664829156			
U73166.2	0.6544117559897634			
ENO3	0.6526681130848211			
GDPD1	0.6524565666417995			
PGAP1	0.6520698338293763			
PAQR8	0.6516673005612421			
RP11-112J1.1	0.6514123828731728			
RP11-1023L17.2	0.6512858780706334			
ADAM22	0.6510234321900202			
RFX3	0.6508715815830746			
KIAA0196	0.6506636397036607			
MBTD1	0.65061157564502			
GUSBP3	0.6495342750704204			
SLC10A5	0.6483653466048919			
ZNF397	0.6481704540357345			
ATXN7L3B	0.6477398684779341			
MYADML2	0.6476630227575563			
RP11-395I6.3	0.6474905875396639			
COX6C	0.6474646356087195			
NKPD1	0.6470768537284138			
KIAA0196-AS1	0.6465561732574585			
FAM211A	0.6450975344102455			
C17orf69	0.6443779859033874			
GDAP1	0.6439867799595178			
ZNF233	0.6433158022725242			
RP11-848G14.2	0.6431923458366765			
RP11-589F5.4	0.6431747406612067			
RP11-603K19.2	0.6428869784558308			
DUSP8	0.6424497128334934			
ZNF852	0.6416450663984727			
FLRT1	0.6408122286315735			
C12orf51	0.6404903733845652			
BCL7A	0.6404425033460969			
AC004985.13	0.6399928403617626			
AC011747.7	0.6388161063086155			
MDM4	0.6382278712799822			
GAB2	0.6380672554846122			
SOX4	0.6379493419668274			
AC135178.1	0.6378471277674327			
PTCH2	0.6364907915424187			
H3F3AP6	0.6358622457410621			
CDH12P2	0.635619721856878			
CASZ1	0.6355103651629989			
CTD-2561B21.5	0.635493059276534			
FOXD4	0.6351567730906396			
PATZ1	0.6340619516275456			
AMACR	0.6338291248855688			
BCOR	0.6335168686282366			
DOPEY1	0.6335050684285123			
ZNF821	0.632896700180751			
PCMTD2	0.6325887216659015			
AC021593.2	0.6323341485757651			
RP1-239B22.5	0.6321234418100602			
ANKRD46	0.6316118659984786			
C15orf27	0.6315958150303688			
MURC	0.631080636614914			
CACFD1	0.6310611039588265			
RAPGEF2	0.6309452371573008			
C9orf173	0.6303660323461113			
KIAA1211	0.6297048081143541			
DNMT3A	0.6289887688624157			
TET1	0.6289435200627045			
RP11-1319K7.1	0.6287846586619487			
PPM1D	0.6283301837523124			
TUBA1A	0.628086604279993			
TMED6	0.627952960886999			
ID2	0.6277509177976004			
ATL1	0.6268661004587021			
RP11-848G14.5	0.6268103623134081			
FAM215B	0.6266215405365602			
ZBTB39	0.6264173322693796			
LOC390483	0.6263379212154201			
RP11-497H16.8	0.6254476781049335			
TUBB2A	0.6252308012530078			
FZD3	0.6249327932995284			
RALGAPA2	0.6247119547097513			
H3F3A	0.6241811937167075			
RP11-16N11.2	0.6241287321328296			
CBX2	0.6239020862429688			
ATP7B	0.6230975802961473			
MAPK8IP1	0.6229894532653741			
LYST-IT1	0.6225808450871044			
GLCCI1	0.6222299259488795			
STXBP1	0.6219650510735509			
RP11-860B13.1	0.6217206968190028			
ZKSCAN1	0.6215528215304669			
MOAP1	0.6215464848034515			
RP13-100B2.4	0.6206888759238333			
TXNDC16	0.6206672975276724			
RP11-64K12.4	0.6204155590170325			
FRAT1	0.6199453886215956			
CTA-250D10.23	0.619853791483497			
MCF2L	0.619484194118185			
LINC00176	0.6194489954943732			
