Name	Score	0.95 MoE	p-value	FDR
OSADA_ASCL1_TARGETS	0.8461624306934695			
CHARAFE_BREAST_CANCER_LUMINAL_VS_BASAL	0.8109253383823727			
REN_ALVEOLAR_RHABDOMYOSARCOMA	0.7929011347391903			
PETROVA_ENDOTHELIUM_LYMPHATIC_VS_BLOOD	0.7551789003643236			
SMID_BREAST_CANCER_LUMINAL_B	0.7526085089441792			
ESC_V6.5_UP_EARLY.V1	0.750903372520205			
VANTVEER_BREAST_CANCER_ESR1	0.7423832830530812			
RICKMAN_TUMOR_DIFFERENTIATED_WELL_VS_MODERATELY	0.7236502656498482			
HUANG_DASATINIB_RESISTANCE_DN	0.7204194042272184			
BROWNE_HCMV_INFECTION_14HR	0.7198258602354383			
BROWNE_HCMV_INFECTION_20HR	0.7154591608084615			
KOBAYASHI_EGFR_SIGNALING_6HR	0.7061119175081277			
WATTEL_AUTONOMOUS_THYROID_ADENOMA	0.6909657347184642			
RICKMAN_TUMOR_DIFFERENTIATED_WELL_VS_POORLY	0.6888635685460089			
KYNG_DNA_DAMAGE	0.6880159056020188			
CHARAFE_BREAST_CANCER_LUMINAL_VS_BASAL_UP	0.6850413072903636			
KEEN_RESPONSE_TO_ROSIGLITAZONE	0.6836686057186052			
ETV1	0.6824986978382271			
GUENTHER_GROWTH_SPHERICAL_VS_ADHERENT	0.6824756242549175			
SRC_UP.V1	0.6808223029098401			
BERENJENO_TRANSFORMED_BY_RHOA_REVERSIBLY	0.6793042860915423			
PROVENZANI_METASTASIS	0.6756472360331912			
GHO_ATF5_TARGETS	0.6750455560816213			
RIGGI_EWING_SARCOMA_PROGENITOR	0.6743137526453294			
STREICHER_LSM1_TARGETS	0.673782762713086			
PETROVA_PROX1_TARGETS	0.6736483220832006			
KUNINGER_IGF1_VS_PDGFB_TARGETS	0.6712647274168363			
DOANE_BREAST_CANCER_CLASSES	0.6672771137090521			
HOFFMANN_PRE_BI_TO_LARGE_PRE_BII_LYMPHOCYTE	0.6639064961877005			
BROWNE_HCMV_INFECTION_24HR	0.6618772954364244			
NIELSEN_GIST_AND_SYNOVIAL_SARCOMA	0.6602396502569865			
DAVICIONI_MOLECULAR_ARMS_VS_ERMS	0.6595062514200298			
RB_DN.V1	0.6586695740517337			
BRUECKNER_TARGETS_OF_MIRLET7A3	0.6567338413565074			
WATANABE_RECTAL_CANCER_RADIOTHERAPY_RESPONSIVE	0.6563081321006765			
REACTOME_IONOTROPIC_ACTIVITY_OF_KAINATE_RECEPTORS	0.6560646977353191			
DASU_IL6_SIGNALING_SCAR	0.6548382821273296			
LIU_PROSTATE_CANCER	0.653893496176708			
GERHOLD_ADIPOGENESIS	0.65218133492522			
NAKAMURA_ADIPOGENESIS_LATE	0.6513124581593646			
TOMLINS_PROSTATE_CANCER	0.6511834682507138			
WEINMANN_ADAPTATION_TO_HYPOXIA	0.6486140662981625			
SYNAPTIC_VESICLE	0.646218753409296			
