row_id	C0	C1	C2	C3
ERP44	5.238790050276292e-20	0.7729048774057827	0.5951262977974908	0.6350885800638899
FAS	0.24945686482681734	1.18951756710399	0.522923645285761	0.6318060279044823
ICAM1	1.3553209934259831	0.9500502496818023	0.35871905891783723	2.143022369569787e-13
UBE2G2	1.3663910065547376e-19	0.25415655275277016	0.9882602639290705	0.5452266324724558
KDELR2	1.796608846487084e-20	0.6412245626813082	0.19858910128593213	0.4903703054282434
KAT7	0.5532617510159751	0.9524305944378946	0.34498048198600045	4.034959479723529e-20
SEL1L	0.7672222057847213	0.5343235875615622	0.7464419058224322	0.08387072577403437
ELOF1	0.6403759842302701	0.15804650469254877	0.705228347726601	0.18025580695901683
AP2M1	1.0637545160167263	0.8376694118503217	0.36430837889246975	0.09179576134738968
NDUFV1	0.7382582274662491	0.9164021576937006	0.2629432962303372	0.37660004691854365
PRKCSH	0.6447865807541306	0.10900403805929268	0.7518247321573498	0.3361652582401659
SMG7	0.07707374181099555	0.04297348805624579	0.1523856662027391	1.3488423913640173
PSME1	0.8133508286631717	0.946722411422851	0.4884786048542825	0.553757567232836
OTUD5	0.7668116849782922	0.1969262896977307	0.6098943326997797	0.33524812770275003
LENG8	0.5641491547746202	0.5006078211914532	0.027920119888781205	0.7827293634383574
RBM15	3.178067153671731e-20	0.39034948884720283	0.823158372412997	0.5369840315134967
DPF2	0.9074065931491089	0.534220382860973	0.29814788214233917	0.14798877783493042
RCE1	0.3154989120334863	0.5546515158833198	0.5744493910445345	0.7330101003718237
FIBP	0.6646177348471396	0.2310508790991564	0.5926603530601369	0.1958903409068261
NDUFS1	0.7376797841045727	0.6262095903181689	0.22204442165387034	0.35477290073239043
CYB5R4	0.4287274555306626	0.5898572493928375	0.25799273034732173	0.882129356741956
ANKS3	3.3975891692451756e-16	0.9655638194255565	0.19151286417767405	0.30977068759292276
PET100	0.45665202933444765	0.7695482639426701	0.4075738889277117	0.19224195414669712
ATXN7L3	0.180109752628315	1.53353812777582e-20	0.7442598677295992	1.1216490361575961
CARD10	0.23521945321621662	0.36981454920041856	0.36843883242722053	0.8003322772212615
PSME2	0.4161041416316144	0.37613354777041175	0.5809926972108096	0.77004110811908
PKNOX1	0.021981017127797663	0.8547271116580314	0.21808792868133298	0.9158481919803619
PTEN	0.9070096708972859	0.41169743257623465	0.2741495390608121	0.6051983218685276
IFNAR1	0.2807070682471463	0.686549402572442	0.5212596921896909	0.8061495665904361
SURF1	0.9326133433467613	0.26153252594929305	0.34152013774902157	0.3934081081559919
LSM12	0.7388927354062726	0.6355870868173773	0.32665354022940757	0.259335461907074
TTL	0.5560309659034577	0.70370056236254	0.44701401291181014	0.12631816845860228
SCAF8	0.3077342168511852	0.1980815031689909	0.6762724346386626	0.5439552541767291
DDX39B	9.174474308342172e-06	0.2356329296638269	0.5459557694166869	0.8105930626390251
SRSF2	0.2858666252927273	0.717637431815945	0.31521500471988656	0.6744168334381264
NDUFA6	0.08175354595996435	0.24208203841160955	0.6511325891247809	0.38091846975725735
EPHX4	0.48109862310940027	0.9531794448114336	0.44724630793567766	0.13205999486404843
DUS1L	0.9440134649310328	4.8635607433106525e-11	0.6483144061560003	0.15908140835124226
ABHD16A	0.23597031944767408	0.22986907931498982	0.7382789683518689	0.46822953117832933
NXF1	0.5298366966529005	0.6814194743434061	0.6423584019241102	0.16005296513513612
FBXW7	1.8252658008737834e-17	0.7569056666860092	0.5803822949419897	0.36148105007985404
USP4	0.26046562339748863	0.6802792714550864	0.18558938682546783	0.6318219431418649
FAM117A	1.0390864171835497	0.7004065702504113	2.8018464532468433e-13	0.3951455231672094
TAF13	1.4922444634332172e-17	0.11608128183072015	0.7628778921604193	0.3548253408846907
CYC1	0.13542150029214586	0.29266659178618604	0.7376354228242236	0.31539065939724165
CDCA3	0.2452797525061584	0.8382108973744141	0.14215369268338698	0.6596131540380706
FXR2	0.7336880202411081	0.6004702356684999	0.24027596289854408	0.5328224179587485
THOC5	0.35118284531248056	0.5901429495853502	0.49008123743939647	0.14135745451752083
S1PR3	0.8944116629134412	0.2607063228547091	0.20812494945966198	0.31910542581866913
SIGLEC15	0.6918299333136104	0.7575187985181899	0.26601860500497293	0.27489511952400414
COCH	1.123130261646036	0.44381356523814225	0.21253844102408148	0.07330915603612027
QRSL1	0.18071423836528772	0.04469659520774733	0.6232748837212724	0.5431876450415155
EPHA4	0.26176620763730374	0.6863361056094731	0.15120980938607687	0.47908603867302446
MRPS26	0.22199324760264574	0.6763017021284655	0.4003976849681355	1.3150439183931558e-20
IL12RB2	1.0620720474052971	0.5776894802290296	0.09839522259734891	0.292479216135132
ATP5D	0.37185407603822923	1.2363941227327924	0.4322195507587038	4.658318980849816e-20
CUL5	0.9643018243511743	0.43409677585273937	0.18545883567208096	0.00020900138413757882
SUMO1	0.5672131678438207	0.24830021058097945	0.37032196200388184	0.33255688313098125
AHCTF1	0.2592831661611031	0.9139272567106899	0.12660097163274034	0.6908685077873109
GPCPD1	0.527010964027327	0.5838170661668128	0.10203178830217027	0.6880009986350307
GAPDH	0.46551984528811896	0.3675349904244114	0.2968741762334543	0.40903418593413876
SLC38A8	0.5036402193568755	0.8854979069313291	4.165733820907975e-20	0.8585620607668015
DYRK1A	0.44436697718412405	0.606415088378893	0.3979250812555958	1.892135779760663e-20
HNRNPA3	0.4324136571169611	0.33217743004628986	0.43926985377694155	0.7413557206198472
SLC29A3	0.7188098266886865	0.3928010612433263	0.3345089614574187	0.5583548897546275
SMG6	0.8775094607954405	3.315236474834094e-20	2.0768477037180998e-14	0.8975240446950765
SMG8	0.8232306777742399	0.6655224563303656	5.660069803985406e-20	0.9110155839315784
SEH1L	0.14065743244499712	7.711511354097681e-17	0.352576546842328	1.12981295971682
EIF3H	8.548700597031323e-17	0.48757847309652064	0.8716552496867837	0.3309721064582975
EIF3B	1.059781756559604	0.44947624546157994	0.3495804923013956	3.68503920535597e-19
QKI	0.4988278839358732	0.8350398789201747	0.5528466018521081	0.14384800406879783
KAT6A	0.21328221860603377	0.9674697572854997	0.47495535351847307	0.5951442991635305
MEX3D	0.6689553715931974	0.08035316496123755	0.3022678277918594	0.6722295834979403
TCP11	0.0343520493292564	0.5983245191788218	0.5374479825992665	0.8016444972064709
SPRY2	0.8113503769232973	0.6644913185121527	1.2095043479183352e-07	0.597834829898852
RUNX2	0.13335804705191626	0.8022579436907281	0.6693619308146997	0.3487421718440385
SPRED1	0.7674590794887725	0.6452812646870363	0.005275707368290428	0.7906926686440796
IGFLR1	1.018509986996415	0.13228839497155326	0.45257647195465656	0.742110361744838
KCNIP4	0.37053540968872606	0.5001179956476927	0.20911100208404312	0.5688682076857553
PGP	2.1121405650844877e-13	0.10301429082164709	0.5734103471744562	1.0167000382529934
OFD1	0.9950371356614672	0.5867229055159099	0.13567168208502128	0.34869581950386663
CDC14A	0.9329189668937665	1.11914160299988	0.05888171821761695	0.08215647205877706
PPP6R1	0.13390454710257255	0.5383571419582024	1.407678469534142e-19	1.0748891066972808
CPNE5	0.14400035263213487	0.313922460674543	0.4964703808446778	0.7644072990629613
ILDR1	0.549891563792163	1.1420029478358635	0.0916974677805893	0.15217217206110115
CCNF	0.8912353536079303	0.14228868640571637	0.5228473965949489	0.23522895900889246
MAD2L1	0.2071199612376877	0.6226979117995984	0.34484392870442515	0.3144292447605967
SNRNP70	1.1605956785772957	1.0479935414817214	4.924064928217581e-10	0.20747057961558987
AGPAT1	0.8327525012510026	0.4145408596111029	0.337323865568926	0.56159547420411
TRIM39	0.12330948207124673	0.5654096657478653	4.149389485138132e-15	0.8476853866063988
SCN5A	0.7757029575677113	0.10041470392451714	0.13068470144489164	0.7950169667138329
PHGDH	0.5456626411977566	0.44190162837249564	0.41378161627484716	0.14529753471256462
CNOT3	0.4275591948178404	0.9678482695740509	0.40417538208684245	0.11997313003468525
METTL4	0.377021044762604	0.7371797831942056	0.365569694980278	0.5298177667361326
VMAC	0.5156560792378287	0.8045449020172248	0.08156348116960078	0.6498877260879793
PANK4	0.7772652741782095	0.8551375846424365	0.17735483515764577	0.25526577815181906
SERBP1	0.7771955593147761	4.13482741073961e-20	0.3549832809892002	0.5266507113046747
NKX2-8	0.30520483746575466	0.7155270592702636	6.822669971354976e-05	0.5885893094253751
EHMT1	3.20639297787309e-20	0.7294990820487833	0.24903758836186615	0.7732513383602524
ST6GAL1	0.6873593283821271	0.45396933538917433	0.16499105531000754	0.5642523758620004
GRIK2	0.8008058511198299	0.73479814883251	0.27350493650051166	0.41260373563078445
ANAPC2	0.9926475031386208	0.4834631018625978	0.1787992158839222	0.28842230535595853
FNDC3B	0.4007910544908225	0.6280510230795459	0.24214613215931075	0.6767749747532474
ZFYVE21	0.3841334228033622	0.5665471539325938	1.9630548485137674e-19	0.5414812833673001
FBXL15	0.7571197086654946	0.472555203047063	0.2981383022398885	4.2450428219224526e-10
GPRIN3	0.6796831715434566	0.4458451404646363	0.2152343896283842	0.5211286655036184
AMD1	0.8956345569422883	0.46222301959022544	0.47349379118350926	0.27633897880795083
FASTKD2	0.017200018907187413	0.9470988567500154	0.5658954842104242	0.019337867092017454
CRISP1	0.5518252923579094	0.5298478322367336	0.2974791579160841	0.40079068977476473
ERMARD	0.33480658499922916	0.212342810529958	0.35624368663606226	0.6327980909539421
NXT2	0.6028832031280673	0.4409232545869137	0.3026499869426989	0.6957699743965459
RPUSD1	0.10500615500590241	0.9084502522052132	0.5533722723657848	0.344174343070091
MSRB1	0.3322558088521127	0.37978951701270997	0.658435084957257	0.433782775853528
SUV39H1	0.1765842420298577	0.6088531267901273	0.16768365455970918	0.9294055327801223
SYNGR3	0.958248273763694	0.4210680796913535	0.12695605579932712	0.7707811875249153
RGS11	0.4626828932674254	0.750725816247349	0.5758421936236282	0.1505916195928879
PITPNM2	0.8081031825282049	0.5628339970928917	0.17124599154324693	0.5808913079335543
TADA3	0.44394662602876056	0.1282878168393813	0.24200785215397025	0.8543203905984311
PIM2	1.064998877281933	0.7220553315746014	0.29499714738430083	0.145354486606301
STIL	0.5035651956399951	0.3969950828528345	0.4622580813901593	0.059202692906362375
ACSBG2	0.04527644490038599	0.695610459894837	0.4359988206550159	0.4118975656998481
SWI5	0.7006764455241353	0.565699382185582	0.22494082016428232	0.6150937258480039
RAB8B	1.0323938275753304	0.4998084926478628	0.2105771021253728	0.04761416582638781
EIF5B	0.8359576226138768	0.48746407014782367	0.33569438446947186	0.4544170755194494
GRWD1	0.55555966710927	0.3787919878384618	0.551462218760088	0.056834152774359506
LRRC47	0.8211591251472182	0.7960434595603414	3.755355743139974e-20	0.46145118055479395
SPATA2	0.6538835892995659	0.1560647705308348	7.079607799366275e-17	1.2557844236918116
NRD1	0.35899692917533094	0.9988214838509442	0.23115615932353975	0.44988985212363025
SUCO	0.16285418380565003	0.6351014013965296	0.14095962765528802	0.608994481819683
PYROXD1	0.4643493903238018	0.6077799021327811	0.6267403761511672	0.130373516225852
BRPF1	2.4077053383152083e-20	0.3658392613652878	0.3913475414156032	0.8006265486364514
FAM109B	0.9102961656018318	0.7628745998155257	0.026293560081752057	0.1183988522101954
AP2S1	0.4515033204745793	0.4723377791646629	0.8239657183352502	1.7086380894694212e-10
ZCCHC14	1.0713817534206873e-19	0.7226027428208815	0.6167064416194586	0.8386527180241362
NXT1	0.5539157794370774	5.379636151290374e-20	0.9146028608755526	0.08146678717475235
TAZ	0.33751233846258394	0.8702802827945456	0.7539489729596005	3.069192529161929e-20
MOGS	2.087265868046565e-19	0.1835172538484075	0.9736322096551746	0.3603593353842018
RANBP2	0.4037286699188634	0.484100557225693	0.2887765977083292	0.6637638382292744
SMG9	0.3156411392746931	0.674713784437048	2.0709815324932938e-19	1.093327515615378
PPP6R3	0.6184885532810693	0.4606199545075611	0.26581499337234693	0.8881855843165248
MTF1	0.7010180924583922	0.5609234831224336	0.5532069457014192	1.3545152522664026e-11
NUP188	8.179827089153402e-20	0.5556962280820893	0.708385277746801	0.6976731875107766
BAP1	0.3678877299287789	2.6595910317222803e-20	0.6448248042089741	4.2515193468429376e-05
ZEB2	0.05529791867670358	0.39609739646326364	0.4304675491563169	0.8909741227854072
TGFB2	0.7856010331453436	0.5420016749790699	0.039054639036305634	0.606585906525903
NKX2-5	0.4820409105010754	0.7600265124408414	1.7030908523649218e-17	0.9431389639658512
NARS	0.1692260925097361	0.4847713227084163	0.3210375236289527	0.6029189508440187
SRSF7	2.490906309741129e-16	0.40045737308325013	0.5410789527501629	0.39825446230181866
YARS	0.47959773039066245	0.47875363088117473	0.5178924448843468	0.25303188381774167
GIPC3	0.7120922811193363	0.48396165510842737	0.47071782738440343	2.1664765872687282e-05
IFNAR2	0.01578136986694656	1.024488863509876	0.27634290252743243	1.1099725618968015
EHMT2	0.7984516038985882	0.1294615048788557	0.3000791574859044	0.3054930557818241
RPS26	1.158669495766808	0.44938867907881824	0.2262281401452449	0.24994574253372492
SLC25A20	0.2521399429186537	0.7766883647014066	0.23481059816347424	0.6825279173947955
NDC1	0.06780812777873489	0.5727887120050901	0.3963923129923599	0.7404445631955445
PGAP3	1.2640353000433389	0.7791881381035168	3.6610793279648203e-20	0.5019670491248497
